0,0.29514,4.8814,7.5085,9.1609,10.251,11.038,11.623,12.156,12.593,13.02
0,-0.56934,-10.094,-15.619,-18.75,-21.01,-22.63,-23.973,-25.12,-26.153,-27.269
0,0.0056032,0.22636,0.32139,0.65744,0.94246,0.98651,1.0453,1.0906,1.197,1.2598
