0,-0.43572,-8.4556,-13.19,-16.247,-18.475,-20.072,-21.353,-22.463,-23.481,-24.531
0,-0.56679,-10.322,-16.336,-20.216,-23.08,-25.258,-27.162,-28.802,-30.35,-31.995
0,-0.95484,-19.189,-31.947,-40.792,-47.27,-52.562,-57.293,-61.385,-65.615,-71.347
