0,-0.42398,-6.0818,-9.1234,-10.988,-12.246,-13.209,-13.958,-14.481,-14.951,-15.369
0,0.43855,7.7055,11.879,14.348,16.046,17.3,18.265,19.169,20.055,20.784
0,-0.013455,-0.57867,-0.78782,-1.0149,-1.0646,-1.0166,-1.0766,-1.1652,-1.2194,-1.2588
