0,0.35626,5.1104,7.6662,9.2327,10.29,11.1,11.728,12.168,12.563,12.914
0,-0.58278,-10.24,-15.786,-19.067,-21.323,-22.99,-24.272,-25.473,-26.652,-27.619
0,0.015791,0.67914,0.9246,1.1911,1.2495,1.193,1.2635,1.3675,1.4311,1.4773
