0,0.65868,12.782,19.938,24.56,27.929,30.343,32.279,33.958,35.497,37.083
0,0.73191,13.329,21.095,26.105,29.804,32.616,35.075,37.192,39.191,41.315
0,0.66309,13.326,22.185,28.328,32.826,36.501,39.787,42.628,45.566,49.547
